region,position,month,day,year,region.1,streams,artist,track_name,track_id,duration_ms,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
pl,88,12,24,2017,pl,20404,Trebunie-Tutki,A Wczora z Wieczora,4GHIHqBcml2EEitlFkhShJ,150533,4,0.399,0.155,2,-10.774,1,0.0315,0.912,0.0,0.183,0.515,142.066
pl,90,12,24,2017,pl,20384,GOLEC UORKIESTRA,Pastuszkowie Bracia Mili,0PGZgvKNlIchdwSepLRZk7,220670,4,0.428,0.8740000000000001,0,-6.714,1,0.401,0.236,1.1e-06,0.705,0.517,177.601
pl,92,12,24,2017,pl,20234,Stanisław Soyka,Lulajze Jezuniu,3PualDAcw6tkt4hvN80cOd,355107,3,0.463,0.0459,2,-18.692,1,0.0346,0.984,0.00574,0.0877,0.293,129.266
pl,93,12,24,2017,pl,20074,Pamela Stone,Wesołą nowinę,49toJ379BMJ7MssZ9lTGVF,216867,3,0.404,0.523,2,-6.3870000000000005,1,0.0269,0.42,0.0,0.264,0.229,92.918
pl,100,12,24,2017,pl,19163,Halina Mlynkova & Bartosz Świtnicki,Bracia patrzcie jeno,67QhjmV9qgX5ucWx0OVO3N,155228,3,0.28800000000000003,0.58,2,-6.674,1,0.0397,0.454,0.0,0.0773,0.435,189.401
pl,74,12,26,2017,pl,9226,Young Igi,Mówiłaś,5ByndtTsDoVh0KPdvY52PP,180198,4,0.672,0.611,2,-7.0360000000000005,0,0.0448,0.642,0.0,0.101,0.202,110.066
pl,90,12,29,2017,pl,9965,Sławomir,Miłość w Zakopanem,7meNfXvVQYkqD95KJYDqjO,225481,4,0.488,0.944,2,-4.675,0,0.0878,0.00136,0.0,0.339,0.763,79.041
pl,25,12,31,2017,pl,33964,The Black Eyed Peas,I Gotta Feeling - Edit,4vL7vh5gE925teuKC3d5wb,245933,4,0.746,0.778,0,-6.17,1,0.0269,0.0486,0.0,0.0713,0.61,127.96
pl,30,12,31,2017,pl,32664,Michael Jackson,Black or White - Single Version,6wdviVWctiZnY6tVn6bh6A,198507,4,0.758,0.927,9,-2.768,1,0.0509,0.11,0.0285,0.374,0.96,115.076
pl,33,12,31,2017,pl,30819,Jennifer Lopez,Let's Get Loud,6wY3O8syB9UoYGFcojLv4c,239400,4,0.82,0.937,5,-4.81,0,0.0551,0.135,0.000128,0.35,0.906,130.993
pl,35,12,31,2017,pl,29821,Stromae,Alors On Danse - Radio Edit,6LXRvh3S8TB5P1PKy4lY1S,206067,4,0.79,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.7140000000000001,119.951
pl,44,12,31,2017,pl,26859,Deorro,Perdoname,5cR7culxUEPLhzIC0KWAH1,270054,4,0.855,0.856,9,-2.574,0,0.105,0.000926,0.00271,0.959,0.516,127.989
pl,46,12,31,2017,pl,26464,Throttle,Hit The Road Jack,6kWiXGxxnuZoquFGsaOiGF,197073,4,0.768,0.8859999999999999,11,-2.738,0,0.152,0.107,0.00022200000000000006,0.121,0.58,123.052
pl,50,12,31,2017,pl,25772,James Brown & The Famous Flames,I Got You (I Feel Good),0rTkE0FmT4zT2xL6GXwosU,165800,3,0.608,0.471,0,-8.664,1,0.0945,0.446,3.63e-06,0.369,0.682,70.702
pl,56,12,31,2017,pl,25089,LMFAO,Party Rock Anthem,7mitXLIMCflkhZiD34uEQI,262147,4,0.7509999999999999,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.35200000000000004,130.014
pl,64,12,31,2017,pl,22817,Fergie,A Little Party Never Killed Nobody (All We Got),36482hNESSwELpr9sS3NbE,241307,4,0.764,0.62,5,-5.7570000000000014,0,0.184,0.0107,5.13e-06,0.0968,0.526,129.989
pl,68,12,31,2017,pl,21951,Lou Bega,Mambo No. 5 (a Little Bit of...),6x4tKaOzfNJpEJHySoiJcs,220293,4,0.622,0.807,5,-6.752000000000002,0,0.408,0.103,0.0,0.306,0.892,174.06
pl,92,12,31,2017,pl,17809,Martin Solveig,Hello,54fyVsVauzPwruLvGnBe3i,191627,4,0.66,0.969,3,-3.63,1,0.0346,0.011,0.00225,0.116,0.48,127.989
pl,94,12,31,2017,pl,17621,Rudimental,Waiting All Night (feat. Ella Eyre),1uWTlK72KKpzsCHhu62OV5,292587,4,0.544,0.728,6,-5.358,0,0.05,0.00264,0.00959,0.4270000000000001,0.281,174.983
pl,95,12,31,2017,pl,17616,Village People,Y.M.C.A.,4YOJFyjqh8eAcbKFfv88mV,286667,4,0.755,0.785,6,-10.942,1,0.0622,0.0302,0.0,0.0541,0.763,126.445
pl,43,1,1,2018,pl,12526,Mikromusic,Tak Mi Się Nie Chce,40BLjs2r1ccJrZfsjezsbu,208565,3,0.408,0.382,7,-6.615,1,0.047,0.322,5.29e-06,0.0897,0.276,72.652
pl,44,1,1,2018,pl,12410,Piotr Ziola,As I'm Meant To Be,4eK2aBEBqeRdP9ytFnHHo6,224272,3,0.337,0.468,8,-7.664,1,0.0317,0.0591,5.700000000000001e-06,0.138,0.331,184.182
pl,70,1,1,2018,pl,9991,Kari Amirian,My Favourite Part,2zhMTwN5jgy4AXkgvl5P91,269427,4,0.645,0.292,5,-12.856,1,0.0377,0.969,0.0157,0.314,0.316,110.257
pl,99,1,1,2018,pl,8309,Paula & Karol,July,0enEHSK95jVqrhn4xqbuoh,251547,4,0.32299999999999995,0.46,1,-7.97,1,0.0547,0.355,1.22e-06,0.397,0.17800000000000002,53.097
pl,97,1,3,2018,pl,9025,Żabson,Incepcja,1kdfeRekZPQCwsq41rBWzL,221714,4,0.809,0.601,5,-5.966,0,0.271,0.117,0.0,0.173,0.298,130.067
pl,87,1,4,2018,pl,9782,Bedoes,Filipiny,5tx4qyLyIlqwbNljze73t9,160676,4,0.696,0.84,8,-5.374,0,0.344,0.122,0.0,0.243,0.369,150.121
pl,68,1,5,2018,pl,12943,Dwa Sławy,To brzmi jak,7rfk1mYE7lo2QC1ytuNjTM,213822,4,0.85,0.794,10,-6.3420000000000005,1,0.208,0.0632,0.0,0.14,0.6659999999999999,110.006
pl,97,1,17,2018,pl,9994,Major Lazer,Lean On (feat. MØ & DJ Snake),1qE47wUKG2juJwPoLqg4C9,176561,4,0.723,0.809,7,-3.0810000000000004,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
pl,98,1,18,2018,pl,10111,Young Igi,Buzi,1XQ5JQUHcRHnGpdzxIAAYD,165195,4,0.6940000000000001,0.5920000000000001,7,-8.379,1,0.365,0.25,0.0,0.121,0.485,76.923
pl,97,1,24,2018,pl,9977,Tame Impala,The Less I Know The Better,4g3Ax56IslQkI6XVfYKVc5,216319,4,0.64,0.755,1,-4.077,0,0.0287,0.0138,0.0208,0.12,0.7440000000000001,116.883
pl,23,1,26,2018,pl,21932,Rasmentalism,Fast Food,49BfZk0A7whM7BrdbWe3mB,243373,4,0.774,0.6709999999999999,0,-7.025,1,0.28600000000000003,0.153,0.0,0.111,0.867,92.031
pl,89,1,26,2018,pl,11073,Rasmentalism,Tango,4aLpjCv5xrOHhuzS11nZMD,203960,4,0.809,0.5479999999999999,11,-8.621,0,0.0969,0.048,0.0,0.17,0.334,115.915
pl,88,1,28,2018,pl,9168,Young Igi,Inimaniminimanimo,3GcPR9wN7wMPLGoXruayyo,195173,4,0.78,0.772,6,-5.699,1,0.0651,0.309,0.0,0.0614,0.388,121.945
pl,93,1,29,2018,pl,10198,Young Igi,Deszcz Banknotów,5mBuDjogBy1eqmBNT0hY0r,135732,4,0.7190000000000001,0.514,5,-7.306,0,0.053,0.452,0.00153,0.398,0.269,114.057
pl,76,2,2,2018,pl,11652,Iggy Azalea,Savior,4HkjO6S6yYJr8uyFLBZyEf,211013,4,0.78,0.669,10,-6.159,0,0.0863,0.0593,3.3e-05,0.104,0.625,100.045
pl,96,2,4,2018,pl,9246,Young Igi,Pies,76PDxyAjx0zTEK8Ui8cbdO,187587,4,0.568,0.536,9,-8.173,1,0.377,0.185,0.0,0.0903,0.262,74.516
pl,88,2,8,2018,pl,10464,Deys,Moizdrajcy com,22q6OMobkpjUqgAqNZwGiS,262712,4,0.6509999999999999,0.588,2,-8.157,0,0.0526,0.536,0.0,0.0953,0.48,127.111
pl,72,2,11,2018,pl,10132,KęKę,Cesarz,4xUxj6tTQ15Nh0fkBO4as4,192240,4,0.7559999999999999,0.701,7,-6.692,1,0.284,0.117,0.0,0.103,0.583,129.972
pl,36,2,14,2018,pl,18894,The Weeknd,Earned It (Fifty Shades Of Grey),7ID2dydg1QFuWObmdhwzfm,277707,3,0.647,0.29100000000000004,2,-8.275,0,0.0363,0.408,0.0,0.0772,0.4,119.839
pl,74,2,14,2018,pl,13310,A Great Big World,Say Something,5TvE3pk05pyFIGdSY9j4DJ,229400,3,0.407,0.147,2,-8.822000000000003,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284
pl,61,2,16,2018,pl,13400,Felix Jaehn,Hot2Touch,2Q5210PdRBUYKfC52EkHrP,160826,4,0.7509999999999999,0.737,1,-5.303,0,0.041,0.000866,3.03e-05,0.336,0.847,121.95
pl,65,2,16,2018,pl,12863,Smolasty,Uzalezniony - feat. Otsochodzi,6gTB69I26BlhGd1FHO0ozk,193500,4,0.7040000000000001,0.627,8,-7.428,0,0.341,0.519,0.0,0.171,0.679,155.02
pl,74,2,16,2018,pl,11559,Margaret,In My Cabana,4QQNLEpCHjwovArZsDIUD6,172000,4,0.7659999999999999,0.833,1,-3.995,0,0.0446,0.113,2.7300000000000006e-05,0.0802,0.939,138.037
pl,99,2,18,2018,pl,8908,Malik Montana,Do rana,0sTTDX7t1mNfTnUGZJnn75,203507,4,0.794,0.5710000000000001,0,-6.5539999999999985,0,0.11,0.371,0.0,0.0485,0.431,135.99200000000002
pl,52,2,21,2018,pl,14763,KęKę,Samson,1M9CZYJEObI1awe0EwCcYw,178512,4,0.667,0.539,11,-9.697,0,0.336,0.733,0.0,0.111,0.301,121.182
pl,88,2,21,2018,pl,10318,Żabson,Los,6tjTTW9kfHbHUX4ApGXAiY,182137,4,0.723,0.679,0,-6.37,1,0.0839,0.196,0.0,0.25,0.518,130.033
pl,93,2,22,2018,pl,10084,Shanguy,La louze,1jwaN4Ot9ToXjIahnq9Dzx,201570,4,0.8029999999999999,0.8079999999999999,10,-5.03,0,0.123,0.246,0.000266,0.174,0.35700000000000004,119.995
pl,99,2,22,2018,pl,9914,Merk & Kremont,Sad Story (Out Of Luck),189qPV1Uiwf661GvF5RnX7,212304,4,0.718,0.7859999999999999,0,-4.1930000000000005,0,0.0476,0.181,0.0,0.106,0.7559999999999999,102.019
pl,45,2,23,2018,pl,18012,Young Multi,Pogba,252JQwhqYo8IQTUr8JFzHv,163787,4,0.851,0.619,2,-7.106,1,0.227,0.405,0.0,0.14800000000000002,0.214,133.984
pl,58,2,23,2018,pl,14338,Żabson,Los,6G7xlfNo92fVMXhLYmeq4u,179196,4,0.7190000000000001,0.679,0,-6.37,1,0.0833,0.196,0.0,0.275,0.517,130.00799999999998
pl,87,2,23,2018,pl,10973,PlanBe,Freestyle,3h70x42OzkTpNBofKc7rcD,154779,3,0.609,0.693,0,-8.719,1,0.315,0.163,0.0,0.298,0.0801,138.03
pl,61,2,24,2018,pl,14189,Żabson,DMT,3yGmWw3t0cRIzC7XmEso7s,248824,4,0.87,0.74,11,-5.964,0,0.118,0.008029999999999999,7.35e-05,0.0673,0.447,136.048
pl,39,2,26,2018,pl,17688,O.S.T.R.,Alcatraz,1hxZBLTtpyeX4kBiZ8pWjz,230142,4,0.657,0.6829999999999999,11,-6.642,0,0.449,0.399,0.0,0.138,0.866,137.701
pl,58,2,26,2018,pl,13409,O.S.T.R.,W Drodze Po Szczęście,65KxYVh2hEAjsLgXdiagLM,248991,4,0.6729999999999999,0.938,5,-5.665,1,0.199,0.0453,0.0,0.0971,0.7390000000000001,158.885
pl,61,2,26,2018,pl,13260,O.S.T.R.,!,5dwTUHjTcaMMkCDWjdrrTB,221761,4,0.561,0.7979999999999999,1,-7.064,1,0.32,0.307,0.0,0.11,0.14,140.83700000000005
pl,65,2,26,2018,pl,12623,O.S.T.R.,Prędkość,5jTMBN2FMQ8WrHPWVeHxJg,214702,4,0.7070000000000001,0.809,4,-6.455,0,0.239,0.397,0.0,0.13,0.189,129.003
pl,66,2,26,2018,pl,12544,O.S.T.R.,Koala,6CXkgqe4C233tSa8yHYIm0,223475,4,0.841,0.7829999999999999,4,-4.8180000000000005,0,0.177,0.231,0.0,0.738,0.961,166.06900000000005
pl,78,2,26,2018,pl,11631,O.S.T.R.,Ponad Ląd,4drCCfNVV0KDGFXKeO84gN,263704,4,0.72,0.6579999999999999,0,-7.735,1,0.0457,0.204,1.47e-06,0.0823,0.301,119.867
pl,80,2,26,2018,pl,11554,O.S.T.R.,Asomia,6PgMQhcCfJOXSc6UrM0LHa,266433,3,0.643,0.728,8,-6.622000000000001,0,0.374,0.235,1.25e-05,0.0985,0.423,180.09099999999995
pl,90,2,26,2018,pl,10642,O.S.T.R.,Słuch,3NeIwsVhBORV40Menc9Yue,258767,4,0.7609999999999999,0.843,6,-6.063,0,0.158,0.0985,4.78e-06,0.109,0.359,130.023
pl,93,2,26,2018,pl,10310,O.S.T.R.,Ot Tak Po Prostu,4buelW5bREpLzCEMp3uzkC,250507,3,0.63,0.706,7,-3.527,1,0.275,0.134,0.0,0.27,0.552,106.842
pl,95,2,26,2018,pl,10176,O.S.T.R.,All My Life,79IFedA2BgZjJVc78Wx5yK,238154,4,0.703,0.8,2,-6.395,1,0.38,0.34,3.68e-05,0.153,0.649,80.984
pl,89,2,27,2018,pl,11094,O.S.T.R.,Chciałem Być…,6WKWadhC5xTHlD2a3nZQ4k,314561,4,0.568,0.628,9,-6.667000000000002,0,0.321,0.461,2.62e-06,0.0825,0.229,175.767
pl,90,2,27,2018,pl,11078,O.S.T.R.,Szczęścia Milimetr,5HEhjiovDAH97SHHlB2sh4,248334,4,0.7240000000000001,0.765,2,-6.659,0,0.0489,0.189,0.0,0.129,0.185,112.908
pl,92,2,27,2018,pl,10894,O.S.T.R.,Zombi,6cokdaBZO85Jn3Oy5AL4zG,194781,4,0.718,0.652,11,-6.53,1,0.312,0.322,2.08e-05,0.1,0.198,139.865
pl,75,3,1,2018,pl,12490,PRO8L3M,Flary,762puSAjyLApKHpaw69Vfi,210857,3,0.431,0.67,4,-7.098,0,0.231,0.398,0.0,0.472,0.14300000000000002,185.871
pl,58,3,4,2018,pl,13293,Gromee,Light Me Up,5GXNpvgo6UtLhe2wYBYWy1,218160,4,0.5710000000000001,0.818,2,-4.658,1,0.0479,0.0474,0.0,0.305,0.491,122.112
pl,94,3,4,2018,pl,9512,MARUV,Drunk Groove,7xVzkiXvUfwI72l0qh03Fj,226715,4,0.855,0.64,11,-7.412000000000001,0,0.0633,0.00984,0.131,0.371,0.727,111.988
pl,99,3,5,2018,pl,10122,Żabson,Mantra,56HIMRZMGsEsx1iTsFd8xY,250552,4,0.674,0.753,0,-3.613,1,0.132,0.208,0.0,0.394,0.6609999999999999,152.732
pl,61,3,8,2018,pl,13443,Brodka,Granda,6sQCEPC8thjfDokBA1TeMn,211080,4,0.825,0.8370000000000001,11,-3.91,0,0.066,0.106,0.000753,0.174,0.784,129.968
pl,90,3,8,2018,pl,10020,Mela Koteluk,Melodia Ulotna,6ARQYuejfkqO1DOcMRdga5,245227,4,0.521,0.906,6,-3.96,0,0.0567,0.467,0.00029,0.18600000000000005,0.6729999999999999,152.035
pl,82,3,9,2018,pl,11510,2K,Mewtwo,14Em1hRE2fcVk5qMKhgyVJ,174439,4,0.635,0.495,2,-9.388,1,0.244,0.135,7.35e-06,0.111,0.227,165.08599999999996
pl,100,3,9,2018,pl,10295,2K,Żółwie Ninja,5vDPjSJXfmt4fdUJj7AIgK,135839,4,0.653,0.527,10,-10.272,1,0.265,0.17600000000000002,0.0,0.162,0.194,84.915
pl,1,3,10,2018,pl,41951,PRO8L3M,Hazard,2mDtYi0ocZdZuC2uzI22E6,158981,4,0.905,0.784,1,-4.7330000000000005,1,0.168,0.13,1.83e-05,0.334,0.297,88.022
pl,93,3,10,2018,pl,11169,Kali,30 KMH,6rvJ7sDyoC340bzusipOU6,234776,4,0.8170000000000001,0.551,9,-7.465,0,0.219,0.18600000000000005,0.0,0.0984,0.458,132.046
pl,96,3,14,2018,pl,9951,2K,MINIMINI,6gR20bwZSjSEeXrCMBEOsy,188152,4,0.71,0.5429999999999999,6,-9.724,1,0.172,0.01,0.0,0.152,0.315,92.113
pl,1,3,16,2018,pl,57890,TACONAFIDE,Art-B,5IapkCl4Hi7NsK0qsDmeiS,199007,4,0.7829999999999999,0.8029999999999999,7,-5.926,1,0.27,0.208,0.0,0.177,0.486,111.958
pl,2,3,16,2018,pl,48781,PRO8L3M,Flary,1jht5YeGQx0Rg8qgcEbUpz,211385,4,0.53,0.667,4,-7.055,0,0.1,0.342,0.0,0.258,0.135,128.459
pl,3,3,16,2018,pl,41401,PRO8L3M,V8,7mLEYf2sJFdwU1y5nFQbur,169500,4,0.654,0.805,5,-5.019,1,0.322,0.0493,5.920000000000001e-05,0.1,0.447,160.123
pl,6,3,16,2018,pl,34524,PRO8L3M,Hazard,6V9PQS18X54OX1jdMKIT0b,158182,4,0.905,0.794,10,-4.709,0,0.195,0.126,8.94e-05,0.634,0.322,88.005
pl,8,3,16,2018,pl,33058,PRO8L3M,Magnolie,5NEE4yCs1QGdKk9rYtIfvY,185806,4,0.6940000000000001,0.649,2,-4.614,1,0.0578,0.0137,0.0119,0.102,0.34,124.01
pl,11,3,16,2018,pl,32991,PRO8L3M,Lody włoskie,5MLG7EMhWGMDLCvVQqXkPQ,186240,4,0.7190000000000001,0.534,4,-6.439,0,0.348,0.317,0.0,0.423,0.563,124.508
pl,12,3,16,2018,pl,32616,PRO8L3M,Styl sportowy,4qkUsFFFhKExLh01DH9cls,172174,4,0.789,0.752,2,-5.728,1,0.243,0.194,3.07e-05,0.173,0.474,137.859
pl,13,3,16,2018,pl,30279,PRO8L3M,Na audiencji,24n8gqIuorNbx9k8h3ZJ0u,213333,3,0.564,0.857,6,-5.194,1,0.349,0.165,0.0,0.119,0.473,117.07
pl,14,3,16,2018,pl,30181,PRO8L3M,Macki meduzy,4IDSxwFqiN56olKIiFqogM,184500,4,0.476,0.912,3,-3.024,1,0.31,0.0668,0.0,0.0735,0.396,80.045
pl,18,3,16,2018,pl,29198,PRO8L3M,Gry losowe,7cX22HwMAQLttHnB565MqD,92432,4,0.6859999999999999,0.887,1,-3.153,1,0.304,0.17800000000000002,0.0,0.312,0.354,147.90200000000004
pl,19,3,16,2018,pl,28053,PRO8L3M,Fair Play,3HZp0k6aAeYkKhqGe16KvI,204000,4,0.585,0.825,1,-4.493,0,0.233,0.303,0.0,0.524,0.421,79.982
pl,20,3,16,2018,pl,27411,PRO8L3M,Międzynarodowa #1,0KY5mlKyAQ9oN6ewkzOmte,37403,3,0.647,0.914,10,-10.017,0,0.397,0.579,0.0,0.5920000000000001,0.679,76.952
pl,24,3,16,2018,pl,25759,PRO8L3M,Golden,0PZUpb3er1KIFQwriiKCqk,221143,4,0.555,0.797,8,-5.73,1,0.4320000000000001,0.504,0.0,0.0813,0.62,137.43200000000002
pl,25,3,16,2018,pl,25202,PRO8L3M,Rewia,4YhlstpMNP6RTFQYETc3vg,217143,4,0.664,0.6709999999999999,2,-6.9860000000000015,1,0.203,0.248,0.0,0.487,0.18600000000000005,83.772
pl,30,3,16,2018,pl,22945,PRO8L3M,Kluby i restauracje,3lk91APhM6aVa4ndfTuiSy,69398,4,0.897,0.7490000000000001,0,-5.3610000000000015,1,0.389,0.235,0.0,0.253,0.404,82.993
pl,33,3,16,2018,pl,22855,PRO8L3M,Vanitas,4IRBCW1sVTKSFkuol5sgzd,208000,5,0.454,0.78,7,-5.0,1,0.387,0.0195,0.000393,0.464,0.34,75.834
pl,34,3,16,2018,pl,22352,PRO8L3M,Garmażeria,4iQvPcSrDd7hbGcPhttLMK,114400,4,0.308,0.797,5,-5.705,1,0.377,0.00773,0.000183,0.36,0.287,149.874
pl,35,3,16,2018,pl,22299,PRO8L3M,Puerto Rico,1jafZaVh8ngF3MYheAzNCQ,110455,4,0.604,0.838,7,-4.876,0,0.0595,0.057,0.0,0.07,0.525,176.079
pl,40,3,16,2018,pl,21102,PRO8L3M,Iskry,4tLmydpixuaZDtvOoSa54z,144658,4,0.464,0.511,6,-7.199,0,0.0549,0.65,0.000335,0.129,0.14400000000000002,145.862
pl,47,3,16,2018,pl,20139,PRO8L3M,Półsny,6sBjJcPdFOW8piTQyxlSrN,121364,4,0.599,0.794,1,-6.612,1,0.114,0.0515,0.00987,0.0633,0.419,176.062
pl,55,3,16,2018,pl,18822,PRO8L3M,Sick Boy,4Nw44oUcTHmjmY9AO51fce,98049,4,0.695,0.8540000000000001,9,-6.742000000000001,1,0.127,0.451,7.070000000000001e-05,0.78,0.275,163.991
pl,56,3,16,2018,pl,18811,PRO8L3M,Byłem tam,5rH6pcaNsnyNr8M2JdS5hj,175745,4,0.515,0.59,1,-6.485,1,0.338,0.268,0.00112,0.21,0.252,131.989
pl,59,3,16,2018,pl,18357,PRO8L3M,Międzynarodowa #4,6IstFn1hwOy30NCGhvTmxS,51892,4,0.52,0.344,4,-13.182,0,0.0717,0.484,9.25e-05,0.318,0.53,73.801
pl,64,3,16,2018,pl,17379,PRO8L3M,Krajowa #2,7peVPdU986946kcQluPXEy,41739,1,0.594,0.463,10,-11.459,0,0.16699999999999998,0.5589999999999999,0.00373,0.107,0.444,85.971
pl,83,3,16,2018,pl,14071,Gromee,Light Me Up (feat. Lukas Meijer),7kopFAa8tHmRUltuTPckdY,218160,4,0.5710000000000001,0.818,2,-4.658,1,0.0479,0.0474,0.0,0.305,0.491,122.112
pl,100,3,16,2018,pl,12328,Kortez,Dlaczego z tobą jestem?,1KBMN5aX9c3uWQMX3Z2XV8,194113,4,0.627,0.36,7,-10.032,1,0.0337,0.68,9.34e-06,0.133,0.175,135.14700000000002
pl,41,3,21,2018,pl,18564,Noah And The Whale,5 Years Time,1KlDcHrlDPUJJPmMup3tUp,214920,4,0.8,0.5589999999999999,0,-7.11,1,0.116,0.335,0.0,0.14800000000000002,0.7879999999999999,121.967
pl,42,3,21,2018,pl,18473,Dawid Podsiadło,Trojkaty i Kwadraty,3v0fVON6z5CnRlle3SJZU1,243067,4,0.7120000000000001,0.716,4,-9.767,0,0.0328,0.0153,0.0533,0.126,0.768,124.961
pl,46,3,21,2018,pl,17396,Foster The People,Sit Next to Me - Stereotypes Remix,4v0CuFW0bEMBQ1gRn2mB3X,190720,4,0.68,0.738,6,-4.881,0,0.0331,0.173,0.00036,0.37,0.675,105.015
pl,59,3,21,2018,pl,15506,The Lumineers,Ho Hey,1jdNcAD8Ir58RlsdGjJJdx,161227,4,0.685,0.474,0,-9.105,1,0.0313,0.779,1.23e-06,0.149,0.36,79.991
pl,60,3,21,2018,pl,15314,Kings of Leon,Around The World,06ClI3XK2FPR5uP8tPcFS1,214040,4,0.575,0.8540000000000001,1,-5.847,0,0.0362,0.000252,0.6759999999999999,0.35100000000000003,0.5870000000000001,113.075
pl,75,3,21,2018,pl,14144,Ania Dabrowska,Z Tobą Nie Umiem Wygrać,4SDTgdnpGs2CH27ECddcAu,243707,4,0.767,0.76,5,-4.427,1,0.0387,0.0701,1.48e-06,0.29100000000000004,0.544,129.97299999999998
pl,88,3,21,2018,pl,13122,Bitamina,Dom (Radio Edit),7zSuIR994FJKioSQ0KJbX5,241178,4,0.732,0.5760000000000001,1,-10.462,1,0.086,0.478,2.24e-05,0.299,0.659,125.009
pl,97,3,21,2018,pl,12515,Kortez,"Dobrze, że cię mam - Edit",69TWi9dyG0PfSeklj4ujDq,211931,4,0.662,0.638,4,-10.734000000000002,0,0.0413,0.645,0.7959999999999999,0.472,0.64,110.003
pl,1,3,23,2018,pl,192960,TACONAFIDE,Tamagotchi,4xrEh1vjIExp4CYrjEy6ke,199999,4,0.762,0.743,2,-6.183,0,0.193,0.353,0.0,0.184,0.36,111.976
pl,18,3,23,2018,pl,25773,KęKę,Samson,2Un6rnBCEvGF074gil6WfR,177930,4,0.6629999999999999,0.557,11,-8.87,0,0.326,0.741,0.0,0.112,0.331,121.127
pl,21,3,23,2018,pl,24397,KęKę,Cesarz,0lQffc27GaikHNYygEUcbD,189987,4,0.7609999999999999,0.6970000000000001,7,-6.824,1,0.267,0.125,0.0,0.196,0.581,130.094
pl,22,3,23,2018,pl,24021,Young Igi,Audemars prod. OLEK & August,15sGANGaoPeL3usooNRhdT,172941,4,0.7020000000000001,0.537,3,-7.195,0,0.112,0.258,0.0,0.112,0.29,136.03
pl,28,3,23,2018,pl,22033,KęKę,Brzmienie,2hITTMOF3ZsxxWQ5relTHa,160899,4,0.753,0.503,0,-6.49,0,0.14,0.433,0.0,0.087,0.645,115.921
pl,46,3,23,2018,pl,17816,KęKę,"Zoba, zoba",7tH8AeJ5oh4Lr5bjLwWHTw,183922,4,0.665,0.7340000000000001,1,-5.295,1,0.311,0.248,0.0,0.145,0.396,139.88
pl,51,3,23,2018,pl,17129,KęKę,Rutyna,0gK4LIqjKZSUFwR8yBDBZm,231011,4,0.7440000000000001,0.662,6,-6.282,0,0.128,0.213,0.0,0.111,0.0809,115.988
pl,59,3,23,2018,pl,15881,KęKę,Na dłoni,5DaHHuFLLHLfG6QEOdKzpu,223053,4,0.7,0.5,2,-7.526,1,0.138,0.142,0.0,0.0906,0.211,114.06
pl,66,3,23,2018,pl,14931,KęKę,Zrobiłeś to chłopak,6WTZmqM1mWwo2VJ176T5sV,232979,4,0.845,0.8029999999999999,7,-5.8679999999999986,1,0.402,0.473,0.0,0.0732,0.578,100.091
pl,73,3,23,2018,pl,14359,KęKę,Awdgb,1zEs7ef0VYrPoo2JRP0pQw,177031,4,0.93,0.479,5,-8.568,0,0.332,0.494,0.0,0.11,0.894,122.017
pl,81,3,23,2018,pl,13626,KęKę,Nigdy ponad stan,7eGgqtjvudMDl81Z4NOAtR,182069,4,0.882,0.737,0,-6.495,1,0.233,0.3670000000000001,0.0,0.0901,0.6409999999999999,139.006
pl,86,3,23,2018,pl,13032,KęKę,"Nic dodać, nic ująć",1xKgyLtGnqGRAIxejMJTxS,175997,4,0.789,0.733,1,-5.728,0,0.324,0.199,0.0,0.274,0.202,121.983
pl,94,3,23,2018,pl,12288,Dwa Sławy,Halo?,4ZP4QuA6LkoExKxj92yw9w,239693,4,0.688,0.789,6,-7.6320000000000014,1,0.264,0.343,0.0,0.0921,0.564,130.07
pl,95,3,23,2018,pl,12278,Dwa Sławy,Gdyby Miało Nie Być Wczoraj,7ise6mY59DOIkP0JmUc1gx,171440,4,0.5720000000000001,0.7509999999999999,1,-7.315,1,0.331,0.272,0.000272,0.284,0.726,80.312
pl,100,3,23,2018,pl,11588,KęKę,1000 kcal.,6Ev5SDNeUjBBFVEbMLJjbM,192228,4,0.7559999999999999,0.7040000000000001,2,-6.216,1,0.217,0.17800000000000002,0.0,0.159,0.17600000000000002,119.974
pl,99,3,24,2018,pl,11963,Solar,Ostatni snap,1CyImOcySxRyB0n29KHy0H,222775,4,0.762,0.894,4,-4.056,0,0.24,0.775,0.0,0.0886,0.365,93.078
pl,61,3,28,2018,pl,15024,Rudimental,Free (feat. Emeli Sandé),6jYIc1aO9W3W5RYOVFL10c,216102,4,0.66,0.598,0,-8.691,1,0.0631,0.0367,0.0352,0.165,0.159,109.957
pl,92,3,28,2018,pl,12169,Miyo,Choker,3apf3pCrHk97FvxjXu62W8,198000,4,0.701,0.601,5,-7.909,0,0.298,0.6509999999999999,0.0,0.145,0.684,132.031
